Section,Session_ID,Window_Index,Start_Time,End_Time,n_events,n_users,context,Dominant_Event,Dominant_Component,Dominant_Bundled,R_event,R_comp,K,p_star,Top_User_Share,C_e,C_c,Q_sub,T_sust,a_t_new,S_a,S_u,S_e,S_tau,sigma_t_new,is_session_first,d_t_new,d_t_categorical_rule,a_t,d_t,sigma_t,Dominant_Component_Recomputed
Sec-03,84,37,2026-04-14 08:26:00,2026-04-14 08:27:00,8,6,independent_work,Course module viewed,File,Course module viewed,0.75,0.75,2,0.75,0.25,0.75,0.75,1.0,1.0,0.875,0.4074074074074074,0.6,1.0,0.9,0.7268518518518519,False,2,3,0.75,0.25,0.4814814814814815,File
Sec-03,84,88,2026-04-14 09:17:00,2026-04-14 09:18:00,12,3,independent_work,Course module viewed,Assignment,Course module viewed,0.5,0.6666666666666666,3,0.5,0.5,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,0.4444444444444443,0.4,1.0,0.0,0.4611111111111111,False,3,3,0.5833333333333333,0.3888888888888888,0.5555555555555554,Assignment
Sec-03,84,94,2026-04-14 09:23:00,2026-04-14 09:24:00,37,3,independent_work,Course module viewed,Assignment,submission,0.3783783783783784,0.7567567567567568,4,0.4594594594594595,0.3513513513513513,0.4594594594594595,0.7567567567567568,1.0,0.5,0.6790540540540541,0.9669669669669668,0.2448979591836734,0.0,0.4,0.4029662315376601,False,4,4,0.5675675675675675,0.332046332046332,0.957957957957958,Assignment
Sec-03,84,96,2026-04-14 09:25:00,2026-04-14 09:26:00,21,3,independent_work,Course module viewed,Assignment,submission,0.3809523809523809,0.7619047619047619,4,0.4285714285714285,0.5238095238095238,0.4285714285714285,0.7619047619047619,1.0,1.0,0.7976190476190477,0.6838266838266838,0.6379310344827587,1.0,0.8,0.7804394295773607,False,4,3,0.5714285714285714,0.3945578231292517,0.9897039897039898,Assignment
Sec-03,84,98,2026-04-14 09:27:00,2026-04-14 09:28:00,27,4,independent_work,Course module viewed,Assignment,submission,0.3703703703703703,0.5925925925925926,4,0.3703703703703703,0.4074074074074074,0.3703703703703703,0.5925925925925926,1.0,1.0,0.7407407407407407,0.8483245149911814,0.5,1.0,0.8,0.7870811287477955,False,4,3,0.4814814814814814,0.3386243386243386,0.7601410934744268,Assignment
Sec-03,84,99,2026-04-14 09:28:00,2026-04-14 09:29:00,32,5,independent_work,Course module viewed,Assignment,submission,0.375,0.75,4,0.46875,0.34375,0.46875,0.75,1.0,1.0,0.8046875,0.8294753086419752,0.5625,1.0,0.9,0.8229938271604937,False,4,4,0.5625,0.3214285714285714,0.7839506172839505,Assignment
Sec-03,118,5,2026-04-19 08:06:00,2026-04-19 08:07:00,27,8,independent_work,Course module viewed,Assignment,Course module viewed,0.3703703703703703,0.6666666666666666,3,0.3703703703703703,0.2592592592592592,0.3703703703703703,0.6666666666666666,1.0,1.0,0.7592592592592593,1.0,1.0,1.0,1.0,1.0,True,3,3,0.5185185185185185,0.2314814814814814,1.0,Assignment
Sec-03,118,6,2026-04-19 08:07:00,2026-04-19 08:08:00,11,4,independent_work,Course module viewed,Assignment,Course module viewed,0.4545454545454545,0.5454545454545454,4,0.4545454545454545,0.5454545454545454,0.4545454545454545,0.5454545454545454,1.0,0.5,0.625,0.6419753086419753,0.9,1.0,0.9,0.8604938271604938,False,4,3,0.5,0.3484848484848484,0.9506172839506174,Assignment
Sec-03,118,8,2026-04-19 08:09:00,2026-04-19 08:10:00,8,3,independent_work,Course viewed,System,Course viewed,0.375,0.5,4,0.375,0.5,0.375,0.5,0.5,0.5,0.46875,0.5833333333333333,0.5789473684210527,0.0,0.8,0.4905701754385965,False,4,3,0.4375,0.1875,0.8333333333333334,System
Sec-03,118,9,2026-04-19 08:10:00,2026-04-19 08:11:00,10,4,independent_work,Course viewed,System,Course viewed,0.4,0.4,4,0.4,0.4,0.4,0.4,0.5,0.5,0.45,0.95,0.5333333333333333,1.0,0.9,0.8458333333333333,False,4,3,0.4,0.25,0.9,System
Sec-03,118,12,2026-04-19 08:13:00,2026-04-19 08:14:00,5,3,independent_work,Course module viewed,Assignment,Course module viewed,0.4,0.4,3,0.4,0.6,0.4,0.4,1.0,0.5,0.575,0.6666666666666667,0.6666666666666666,0.0,0.7,0.5083333333333333,False,3,3,0.4,0.1333333333333333,1.0,Assignment
Sec-03,118,13,2026-04-19 08:14:00,2026-04-19 08:15:00,9,5,teaching,Course module viewed,File,Course module viewed,0.5555555555555556,0.4444444444444444,3,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,1.0,0.5,0.625,0.8666666666666666,0.4545454545454545,1.0,0.9,0.8053030303030303,False,3,2,0.5,0.2962962962962963,0.7333333333333334,File
Sec-03,118,18,2026-04-19 08:19:00,2026-04-19 08:20:00,9,8,navigation,Course viewed,System,Course viewed,1.0,1.0,1,1.0,0.2222222222222222,1.0,1.0,0.5,0.5,0.75,0.6666666666666667,0.6,0.0,0.5,0.4416666666666666,False,1,2,1.0,0.0,0.0,System
Sec-03,118,19,2026-04-19 08:20:00,2026-04-19 08:21:00,56,23,navigation,Course viewed,System,Course viewed,0.5535714285714286,0.5714285714285714,4,0.5535714285714286,0.0892857142857142,0.5535714285714286,0.5714285714285714,0.5,0.5,0.53125,0.4166666666666666,0.1607142857142857,1.0,0.9,0.6193452380952381,False,4,4,0.5625,0.4821428571428572,0.0,System
Sec-03,118,20,2026-04-19 08:21:00,2026-04-19 08:22:00,8,7,teaching,Course module viewed,File,Course module viewed,0.875,0.875,2,0.875,0.25,0.875,0.875,1.0,0.5,0.8125,0.25,0.9655172413793104,0.0,0.9,0.5288793103448276,False,2,3,0.875,0.375,0.1666666666666666,File
Sec-03,118,21,2026-04-19 08:22:00,2026-04-19 08:23:00,4,3,teaching,Course module viewed,File,Course module viewed,0.75,0.75,2,0.75,0.5,0.75,0.75,1.0,1.0,0.875,0.8333333333333334,0.8,1.0,0.9,0.8833333333333333,False,2,2,0.75,0.25,0.6666666666666667,File
Sec-03,118,46,2026-04-19 08:47:00,2026-04-19 08:48:00,21,16,independent_work,Course module viewed,File,Course module viewed,0.9523809523809524,0.9523809523809524,2,0.9523809523809524,0.0952380952380952,0.9523809523809524,0.9523809523809524,1.0,1.0,0.9761904761904762,0.7301587301587302,0.1904761904761904,1.0,0.0,0.4801587301587302,False,2,3,0.9523809523809524,0.4523809523809523,0.4603174603174604,File
Sec-03,118,47,2026-04-19 08:48:00,2026-04-19 08:49:00,11,8,independent_work,Course module viewed,File,Course module viewed,0.9090909090909092,0.9090909090909092,2,0.9090909090909092,0.2727272727272727,0.9090909090909092,0.9090909090909092,1.0,1.0,0.9545454545454546,0.9422799422799424,0.6774193548387096,1.0,0.9,0.879924824279663,False,2,3,0.9090909090909092,0.4090909090909091,0.8845598845598847,File
Sec-03,123,57,2026-04-21 08:01:00,2026-04-21 08:02:00,4,3,problem_solving,Course module viewed,File,Course module viewed,0.75,0.75,2,0.75,0.5,0.75,0.75,1.0,0.0,0.625,1.0,1.0,1.0,1.0,1.0,True,2,2,0.75,0.25,1.0,File
Sec-03,123,60,2026-04-21 08:04:00,2026-04-21 08:05:00,8,5,navigation,Course viewed,System,Course viewed,0.625,0.625,2,0.625,0.25,0.625,0.625,0.5,0.0,0.4375,0.5,0.3636363636363636,0.0,0.7,0.3909090909090909,False,2,3,0.625,0.125,0.6666666666666667,System
Sec-03,123,61,2026-04-21 08:05:00,2026-04-21 08:06:00,3,3,teaching,Course module viewed,File,Course module viewed,0.6666666666666666,0.6666666666666666,2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,0.7083333333333333,0.277777777777778,0.8888888888888888,0.0,0.9,0.5166666666666667,False,2,2,0.6666666666666666,0.1666666666666667,0.888888888888889,File
Sec-03,123,65,2026-04-21 08:09:00,2026-04-21 08:10:00,10,4,independent_work,Course module viewed,File,Course module viewed,0.9,0.9,2,0.9,0.4,0.9,0.9,1.0,1.0,0.95,0.3555555555555555,0.2307692307692307,1.0,0.6,0.5465811965811965,False,2,2,0.9,0.3999999999999999,0.3777777777777776,File
Sec-03,123,66,2026-04-21 08:10:00,2026-04-21 08:11:00,6,4,teaching,Course module viewed,File,Course module viewed,0.8333333333333334,0.8333333333333334,2,0.8333333333333334,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9166666666666669,0.9111111111111118,0.6666666666666666,1.0,0.9,0.8694444444444446,False,2,2,0.8333333333333334,0.3333333333333332,0.8222222222222223,File
Sec-03,123,67,2026-04-21 08:11:00,2026-04-21 08:12:00,5,3,teaching,Course module viewed,File,Course module viewed,0.6,0.6,2,0.6,0.4,0.6,0.6,1.0,1.0,0.8,0.6888888888888884,0.6666666666666666,1.0,0.9,0.8138888888888888,False,2,2,0.6,0.1,0.3777777777777776,File
Sec-03,123,68,2026-04-21 08:12:00,2026-04-21 08:13:00,3,3,teaching,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.4666666666666668,0.8333333333333334,1.0,0.9,0.8,False,1,2,1.0,0.0,0.0,File
Sec-03,123,71,2026-04-21 08:15:00,2026-04-21 08:16:00,6,3,independent_work,Course module viewed,File,Course module viewed,0.6666666666666666,0.6666666666666666,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8333333333333333,0.5555555555555554,0.3333333333333333,1.0,0.7,0.6472222222222221,False,2,2,0.6666666666666666,0.1666666666666667,0.111111111111111,File
Sec-03,123,72,2026-04-21 08:16:00,2026-04-21 08:17:00,10,6,teaching,Course module viewed,File,Course module viewed,0.7,0.6,2,0.7,0.4,0.7,0.6,1.0,1.0,0.825,0.977777777777778,0.5,1.0,0.9,0.8444444444444444,False,2,2,0.6499999999999999,0.1999999999999999,0.9555555555555554,File
Sec-03,123,73,2026-04-21 08:17:00,2026-04-21 08:18:00,18,6,navigation,Course module viewed,System,Course module viewed,0.5,0.5,2,0.5,0.7222222222222222,0.5,0.5,1.0,1.0,0.75,0.8000000000000002,0.3703703703703703,1.0,0.9,0.7675925925925926,False,2,3,0.5,0.0,0.6000000000000003,System
Sec-03,123,74,2026-04-21 08:18:00,2026-04-21 08:19:00,9,6,teaching,Course module viewed,File,Course module viewed,0.7777777777777778,0.7777777777777778,2,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778,1.0,0.5,0.7638888888888888,0.9629629629629632,0.72,1.0,0.9,0.8957407407407407,False,2,2,0.7777777777777778,0.2777777777777777,0.2592592592592592,File
Sec-03,123,85,2026-04-21 08:29:00,2026-04-21 08:30:00,3,3,navigation,Course viewed,System,Course viewed,1.0,1.0,1,1.0,0.3333333333333333,1.0,1.0,0.5,0.0,0.625,0.6296296296296298,0.75,0.0,0.0,0.3449074074074074,False,1,2,1.0,0.0,0.4074074074074074,System
Sec-03,123,123,2026-04-21 09:07:00,2026-04-21 09:08:00,11,4,teaching,Course module viewed,Assignment,Course module viewed,0.6363636363636364,0.3636363636363636,3,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.3636363636363636,1.0,0.5,0.625,1.0,0.25,0.0,0.0,0.3125,False,3,2,0.5,0.3030303030303032,0.0,Assignment
Sec-03,123,124,2026-04-21 09:08:00,2026-04-21 09:09:00,12,6,independent_work,Course module viewed,File,Course module viewed,0.5833333333333334,0.5833333333333334,2,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.5833333333333334,1.0,1.0,0.7916666666666667,0.5555555555555554,0.5789473684210527,1.0,0.9,0.758625730994152,False,2,2,0.5833333333333334,0.0833333333333332,0.7777777777777777,File
Sec-03,123,125,2026-04-21 09:09:00,2026-04-21 09:10:00,44,18,navigation,Course module viewed,File,Course module viewed,0.5227272727272727,0.5227272727272727,2,0.5227272727272727,0.0909090909090909,0.5227272727272727,0.5227272727272727,1.0,1.0,0.7613636363636364,0.919191919191919,0.2666666666666666,1.0,0.9,0.7714646464646464,False,2,3,0.5227272727272727,0.0227272727272727,0.8383838383838382,File
Sec-03,123,126,2026-04-21 09:10:00,2026-04-21 09:11:00,33,16,teaching,Course module viewed,File,Course module viewed,0.8181818181818182,0.8181818181818182,2,0.8181818181818182,0.1515151515151515,0.8181818181818182,0.8181818181818182,1.0,1.0,0.9090909090909092,0.6060606060606057,0.676923076923077,1.0,0.9,0.7957459207459207,False,2,3,0.8181818181818182,0.3181818181818181,0.2121212121212119,File
Sec-03,123,127,2026-04-21 09:11:00,2026-04-21 09:12:00,8,5,teaching,Course module viewed,File,Course module viewed,0.625,0.625,2,0.625,0.25,0.625,0.625,1.0,1.0,0.8125,0.7424242424242422,0.8918918918918919,1.0,0.9,0.8835790335790336,False,2,3,0.625,0.125,0.4848484848484847,File
Sec-03,123,139,2026-04-21 09:23:00,2026-04-21 09:24:00,7,3,independent_work,Course module viewed,File,Course module viewed,0.8571428571428571,0.8571428571428571,2,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9285714285714286,0.6904761904761905,0.5714285714285714,1.0,0.0,0.5654761904761905,False,2,2,0.8571428571428571,0.3571428571428572,0.380952380952381,File
Sec-04,2,0,2026-02-15 10:02:00,2026-02-15 10:03:00,7,4,navigation,Course viewed,System,Course viewed,0.7142857142857143,0.8571428571428571,3,0.7142857142857143,0.4285714285714285,0.7142857142857143,0.8571428571428571,0.5,1.0,0.7678571428571428,1.0,1.0,1.0,1.0,1.0,True,3,2,0.7857142857142857,0.3809523809523809,1.0,System
Sec-04,2,2,2026-02-15 10:04:00,2026-02-15 10:05:00,14,9,navigation,Course viewed,System,Course viewed,0.7857142857142857,0.9285714285714286,4,0.7857142857142857,0.2142857142857142,0.7857142857142857,0.9285714285714286,0.5,1.0,0.8035714285714286,0.9047619047619044,0.3684210526315789,1.0,0.8,0.7682957393483709,False,4,4,0.8571428571428572,0.5357142857142858,0.8095238095238093,System
Sec-04,2,3,2026-02-15 10:05:00,2026-02-15 10:06:00,3,3,navigation,Course viewed,System,Course viewed,0.6666666666666666,1.0,2,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.5,1.0,0.7916666666666666,0.968253968253968,0.875,1.0,0.9,0.935813492063492,False,2,2,0.8333333333333333,0.1666666666666667,0.9365079365079362,System
Sec-04,2,4,2026-02-15 10:06:00,2026-02-15 10:07:00,4,3,navigation,Course viewed,System,Course viewed,0.75,0.75,2,0.75,0.5,0.75,0.75,0.5,1.0,0.75,0.888888888888889,0.5,1.0,0.9,0.8222222222222222,False,2,2,0.75,0.25,0.777777777777778,System
Sec-04,6,6,2026-02-17 10:57:00,2026-02-17 10:58:00,9,4,navigation,Course module viewed,File,Course module viewed,0.5555555555555556,0.5555555555555556,3,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.5555555555555556,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,1.0,True,3,2,0.5555555555555556,0.2962962962962963,1.0,File
Sec-04,6,7,2026-02-17 10:58:00,2026-02-17 10:59:00,8,3,navigation,Course module viewed,System,Course module viewed,0.5,0.5,3,0.5,0.375,0.5,0.5,1.0,1.0,0.75,0.925925925925926,0.9,1.0,0.9,0.9314814814814816,False,3,3,0.5,0.25,0.8518518518518517,System
Sec-04,87,0,2026-04-14 10:02:00,2026-04-14 10:03:00,3,3,navigation,Course viewed,System,Course viewed,1.0,1.0,1,1.0,0.3333333333333333,1.0,1.0,0.5,0.0,0.625,1.0,1.0,1.0,1.0,1.0,True,1,2,1.0,0.0,1.0,System
Sec-04,87,1,2026-04-14 10:03:00,2026-04-14 10:04:00,8,5,problem_solving,Course module viewed,File,Course module viewed,0.75,0.75,2,0.75,0.375,0.75,0.75,1.0,0.5,0.75,0.6666666666666667,0.375,0.0,0.9,0.4854166666666667,False,2,2,0.75,0.25,0.3333333333333333,File
Sec-04,87,2,2026-04-14 10:04:00,2026-04-14 10:05:00,18,10,independent_work,Course module viewed,File,Course module viewed,0.5555555555555556,0.4444444444444444,3,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444444,1.0,1.0,0.75,1.0,0.3809523809523809,1.0,0.9,0.8202380952380952,False,3,2,0.5,0.4444444444444444,0.3333333333333333,File
Sec-04,87,3,2026-04-14 10:05:00,2026-04-14 10:06:00,28,9,independent_work,Course module viewed,Assignment,Course module viewed,0.6071428571428571,0.4285714285714285,3,0.6071428571428571,0.2142857142857142,0.6071428571428571,0.4285714285714285,1.0,1.0,0.7589285714285714,0.9761904761904764,0.5,1.0,0.9,0.844047619047619,False,3,3,0.5178571428571428,0.4107142857142858,0.9523809523809526,Assignment
Sec-04,87,4,2026-04-14 10:06:00,2026-04-14 10:07:00,33,11,independent_work,Course module viewed,File,Course module viewed,0.6363636363636364,0.4848484848484848,3,0.6363636363636364,0.2727272727272727,0.6363636363636364,0.4848484848484848,1.0,1.0,0.7803030303030303,0.943001443001443,0.6363636363636364,1.0,0.9,0.8698412698412697,False,3,3,0.5606060606060606,0.4621212121212121,0.886002886002886,File
Sec-04,87,5,2026-04-14 10:07:00,2026-04-14 10:08:00,13,9,independent_work,Course module viewed,File,Course module viewed,0.7692307692307693,0.7692307692307693,2,0.7692307692307693,0.2307692307692307,0.7692307692307693,0.7692307692307693,1.0,1.0,0.8846153846153846,0.7218337218337219,0.8918918918918919,1.0,0.9,0.8784314034314035,False,2,3,0.7692307692307693,0.2692307692307691,0.4436674436674434,File
Sec-04,87,6,2026-04-14 10:08:00,2026-04-14 10:09:00,10,5,problem_solving,Course module viewed,File,Course module viewed,0.8,0.7,3,0.8,0.4,0.8,0.7,1.0,1.0,0.875,0.9743589743589745,0.65,1.0,0.9,0.8810897435897436,False,3,2,0.75,0.4666666666666668,0.9487179487179486,File
Sec-04,87,7,2026-04-14 10:09:00,2026-04-14 10:10:00,12,3,independent_work,Course module viewed,Assignment,Course module viewed,0.5,0.5,3,0.5,0.5833333333333334,0.5,0.5,1.0,1.0,0.75,0.6666666666666667,0.5555555555555556,1.0,0.9,0.7805555555555556,False,3,3,0.5,0.3333333333333332,0.3333333333333333,Assignment
Sec-04,87,9,2026-04-14 10:11:00,2026-04-14 10:12:00,5,3,problem_solving,Course module viewed,File,Course module viewed,0.8,0.8,2,0.8,0.6,0.8,0.8,1.0,1.0,0.9,0.5999999999999999,0.8571428571428571,1.0,0.8,0.8142857142857143,False,2,2,0.8,0.3,0.1999999999999998,File
Sec-04,87,10,2026-04-14 10:12:00,2026-04-14 10:13:00,17,6,independent_work,Course module viewed,File,Course module viewed,0.5882352941176471,0.4705882352941176,5,0.5882352941176471,0.2352941176470588,0.5882352941176471,0.4705882352941176,1.0,1.0,0.7647058823529411,0.6392156862745095,0.2631578947368421,1.0,0.9,0.7005933952528379,False,5,4,0.5294117647058824,0.4705882352941177,0.2784313725490195,File
Sec-04,87,11,2026-04-14 10:13:00,2026-04-14 10:14:00,7,4,navigation,Course module viewed,System,Course module viewed,0.4285714285714285,0.5714285714285714,4,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.5714285714285714,1.0,1.0,0.75,0.9607843137254904,0.8095238095238095,1.0,0.9,0.9175770308123248,False,4,3,0.5,0.25,0.9215686274509804,System
Sec-04,87,12,2026-04-14 10:14:00,2026-04-14 10:15:00,15,5,independent_work,Course module viewed,File,Course module viewed,0.8666666666666667,0.5333333333333333,2,0.8666666666666667,0.4,0.8666666666666667,0.5333333333333333,1.0,1.0,0.85,0.7333333333333334,0.3888888888888889,1.0,0.9,0.7555555555555555,False,2,2,0.7,0.3666666666666667,0.4666666666666668,File
Sec-04,87,13,2026-04-14 10:15:00,2026-04-14 10:16:00,8,4,independent_work,Course module viewed,File,Course module viewed,0.75,0.75,2,0.75,0.375,0.75,0.75,1.0,1.0,0.875,0.9333333333333332,0.75,1.0,0.9,0.8958333333333333,False,2,2,0.75,0.25,0.8666666666666666,File
Sec-04,87,19,2026-04-14 10:21:00,2026-04-14 10:22:00,5,3,independent_work,Course module viewed,File,Course module viewed,0.8,0.8,2,0.8,0.6,0.8,0.8,1.0,0.5,0.775,0.7333333333333334,0.7272727272727273,1.0,0.4,0.7151515151515152,False,2,2,0.8,0.3,0.8666666666666666,File
Sec-04,87,59,2026-04-14 11:01:00,2026-04-14 11:02:00,13,3,independent_work,Course module viewed,Assignment,submission,0.3846153846153846,0.7692307692307693,4,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.7692307692307693,1.0,0.5,0.6826923076923077,0.7538461538461538,0.2777777777777778,0.0,0.0,0.2579059829059829,False,4,3,0.576923076923077,0.3516483516483517,0.4051282051282051,Assignment
Sec-04,87,60,2026-04-14 11:02:00,2026-04-14 11:03:00,18,4,independent_work,Course module viewed,Assignment,submission,0.4444444444444444,0.8888888888888888,3,0.5,0.3333333333333333,0.5,0.8888888888888888,1.0,1.0,0.8472222222222222,0.5612535612535614,0.4482758620689655,1.0,0.9,0.7273823558306317,False,3,3,0.6666666666666666,0.4259259259259258,0.760683760683761,Assignment
Sec-04,87,63,2026-04-14 11:05:00,2026-04-14 11:06:00,20,4,independent_work,Course module viewed,Assignment,submission,0.4,0.8,3,0.5,0.3,0.5,0.8,1.0,1.0,0.825,0.9407407407407408,0.5,1.0,0.7,0.7851851851851852,False,3,3,0.6000000000000001,0.2999999999999998,0.8222222222222225,Assignment
Sec-04,87,66,2026-04-14 11:08:00,2026-04-14 11:09:00,18,3,independent_work,Course module viewed,Assignment,submission,0.4444444444444444,0.8333333333333334,4,0.4444444444444444,0.6111111111111112,0.4444444444444444,0.8333333333333334,1.0,0.5,0.6944444444444444,0.6518518518518519,0.5263157894736842,1.0,0.7,0.719541910331384,False,4,3,0.6388888888888888,0.4444444444444444,0.8962962962962967,Assignment
Sec-04,87,67,2026-04-14 11:09:00,2026-04-14 11:10:00,28,7,independent_work,Course module viewed,Assignment,Course module viewed,0.4285714285714285,0.7142857142857143,4,0.4285714285714285,0.2142857142857142,0.4285714285714285,0.7142857142857143,1.0,0.0,0.5357142857142857,0.5767195767195767,0.4285714285714285,0.0,0.9,0.4763227513227513,False,4,4,0.5714285714285714,0.3775510204081633,0.8201058201058201,Assignment
Sec-04,87,68,2026-04-14 11:10:00,2026-04-14 11:11:00,20,3,independent_work,Course module viewed,Assignment,submission,0.35,0.7,3,0.5,0.4,0.5,0.7,1.0,0.5,0.675,0.6285714285714283,0.8235294117647058,0.0,0.9,0.5880252100840335,False,3,3,0.5249999999999999,0.1799999999999999,0.8761904761904761,Assignment
Sec-04,87,71,2026-04-14 11:13:00,2026-04-14 11:14:00,28,4,independent_work,Course module viewed,Assignment,submission,0.3571428571428571,0.7142857142857143,3,0.5,0.3571428571428571,0.5,0.7142857142857143,1.0,0.5,0.6785714285714286,0.9904761904761904,0.4166666666666667,1.0,0.7,0.7767857142857144,False,3,3,0.5357142857142857,0.2857142857142856,0.9714285714285712,Assignment
Sec-04,87,72,2026-04-14 11:14:00,2026-04-14 11:15:00,31,5,independent_work,Course module viewed,Assignment,Course module viewed,0.4838709677419355,0.8387096774193549,4,0.4838709677419355,0.4193548387096774,0.4838709677419355,0.8387096774193549,1.0,0.0,0.5806451612903226,0.738863287250384,0.4745762711864407,0.0,0.9,0.5283598896092062,False,4,3,0.6612903225806452,0.534562211981567,0.6651305683563746,Assignment
Sec-04,87,73,2026-04-14 11:15:00,2026-04-14 11:16:00,22,4,independent_work,Course module viewed,Assignment,submission,0.3636363636363636,0.7272727272727273,3,0.5,0.2727272727272727,0.5,0.7272727272727273,1.0,0.5,0.6818181818181819,0.7302052785923754,0.7560975609756098,0.0,0.9,0.5965757098919963,False,3,3,0.5454545454545454,0.2878787878787878,0.6911045943304004,Assignment
Sec-04,87,74,2026-04-14 11:16:00,2026-04-14 11:17:00,24,3,independent_work,Course module viewed,Assignment,submission,0.4166666666666667,0.8333333333333334,3,0.5,0.4166666666666667,0.5,0.8333333333333334,1.0,1.0,0.8333333333333334,0.595959595959596,0.4782608695652174,1.0,0.9,0.7435551163812033,False,3,3,0.625,0.3472222222222221,0.7878787878787877,Assignment
Sec-04,108,14,2026-04-19 10:06:00,2026-04-19 10:07:00,8,3,independent_work,Course module viewed,Assignment,Course module viewed,0.375,0.5,3,0.375,0.75,0.375,0.5,1.0,0.0,0.46875,1.0,1.0,1.0,1.0,1.0,True,3,3,0.4375,0.0833333333333334,1.0,Assignment
Sec-04,108,20,2026-04-19 10:12:00,2026-04-19 10:13:00,3,3,navigation,Course viewed,System,Course viewed,1.0,1.0,1,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,0.75,0.25,0.7272727272727273,0.0,0.4,0.3443181818181818,False,1,2,1.0,0.0,0.0,System
Sec-04,108,39,2026-04-19 10:31:00,2026-04-19 10:32:00,4,4,navigation,Course viewed,System,Course viewed,0.75,0.75,2,0.75,0.25,0.75,0.75,0.5,0.5,0.625,0.6666666666666667,0.4285714285714285,1.0,0.0,0.5238095238095238,False,2,3,0.75,0.25,0.3333333333333333,System
Sec-04,108,40,2026-04-19 10:32:00,2026-04-19 10:33:00,26,12,independent_work,Course module viewed,File,Course module viewed,0.9615384615384616,0.9615384615384616,2,0.9615384615384616,0.1153846153846153,0.9615384615384616,0.9615384615384616,1.0,0.5,0.8557692307692308,0.3846153846153844,0.1481481481481481,0.0,0.9,0.3581908831908831,False,2,3,0.9615384615384616,0.4615384615384614,0.4358974358974358,File
Sec-04,108,41,2026-04-19 10:33:00,2026-04-19 10:34:00,8,7,independent_work,Course module viewed,File,Course module viewed,0.875,0.875,2,0.875,0.25,0.875,0.875,1.0,1.0,0.9375,0.7820512820512823,0.896551724137931,1.0,0.9,0.8946507515473033,False,2,3,0.875,0.375,0.7692307692307692,File
Sec-04,108,42,2026-04-19 10:34:00,2026-04-19 10:35:00,12,6,independent_work,Course module viewed,File,Course module viewed,0.5833333333333334,0.5833333333333334,4,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.5833333333333334,1.0,1.0,0.7916666666666667,0.6111111111111114,0.4444444444444444,1.0,0.9,0.7388888888888889,False,4,4,0.5833333333333334,0.4166666666666667,0.2222222222222223,File
Sec-04,108,44,2026-04-19 10:36:00,2026-04-19 10:37:00,4,3,navigation,Course module viewed,File,Course module viewed,0.75,0.5,2,0.75,0.5,0.75,0.5,1.0,1.0,0.8125,0.9444444444444446,0.8571428571428571,1.0,0.8,0.9003968253968255,False,2,2,0.625,0.25,0.888888888888889,File
Sec-04,108,45,2026-04-19 10:37:00,2026-04-19 10:38:00,3,3,teaching,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.5,0.8,1.0,0.9,0.7999999999999999,False,1,2,1.0,0.0,0.0,File
Sec-04,108,51,2026-04-19 10:43:00,2026-04-19 10:44:00,4,4,teaching,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.4285714285714285,1.0,0.4,0.7071428571428572,False,1,2,1.0,0.0,1.0,File
Sec-04,108,52,2026-04-19 10:44:00,2026-04-19 10:45:00,4,4,teaching,Course module viewed,File,Course module viewed,0.75,0.75,2,0.75,0.25,0.75,0.75,1.0,1.0,0.875,0.6666666666666667,0.5714285714285714,1.0,0.9,0.7845238095238095,False,2,3,0.75,0.25,0.3333333333333333,File
Sec-04,108,53,2026-04-19 10:45:00,2026-04-19 10:46:00,8,4,teaching,Course module viewed,File,Course module viewed,0.75,0.625,3,0.75,0.5,0.75,0.625,1.0,1.0,0.84375,0.9166666666666666,0.4,1.0,0.9,0.8041666666666666,False,3,2,0.6875,0.4166666666666667,0.8333333333333334,File
